Internship_ID,Is_Shortlisted,Student_ID
9341,0.22398739904165268,7677714
6426,0.2823701798915863,7696418
5812,0.06278002187609673,78666725
10711,0.05820706486701965,7705454
5880,0.09179404973983765,7711946
6414,0.13352582976222038,7690331
7538,0.21152772530913352,7701494
6188,0.15873574018478392,7692492
10758,0.1907203532755375,7712242
9112,0.23247923254966735,78661462
11429,0.1440974786877632,7660519
10711,0.1549706354737282,7657237
8635,0.2801451772451401,78664749
11437,0.0769026082009077,7660111
11261,0.33108616471290586,7659951
5075,0.12707920819520951,7680848
4879,0.08385570496320724,7691935
8702,0.24834388941526414,7704500
7899,0.13456862643361092,7675058
6632,0.25133570432662966,7699420
5149,0.14642128869891166,7660424
10728,0.34107547998428345,7690009
11418,0.11672703847289086,7710937
7811,0.4572868213057518,78663311
6188,0.12707219421863555,78668423
8527,0.049808190390467647,7704695
7238,0.19487153068184854,7706953
6552,0.20885442048311234,7692984
6493,0.03744337195530534,7681120
7855,0.3551959007978439,78662939
6188,0.14417699575424195,78666459
5151,0.18738013431429862,7661095
6283,0.2017825312912464,7706632
11341,0.2527096405625343,7696391
8661,0.21451593488454818,78659893
8527,0.050865181535482404,7662376
9339,0.17616274654865266,78666203
9246,0.4112726330757141,7661760
7279,0.08700265027582646,78655118
6561,0.36996220648288725,7691646
5229,0.26679583340883256,7697750
5816,0.24697363823652269,7685068
10643,0.09733927324414253,7660476
11286,0.13230949118733407,7655818
10687,0.136806221306324,78664664
5783,0.053983806632459164,78662222
8676,0.14183620512485504,7656963
9197,0.07632074765861034,7656533
7288,0.022671475633978845,78663967
6632,0.24578975588083268,7663784
7935,0.02172282999381423,7682820
7670,0.10784146934747696,7684859
10369,0.052240022271871564,7659585
10704,0.31944243162870406,78658558
7563,0.1060169916599989,78662751
6632,0.22702563628554345,78666795
8663,0.1518061064183712,7661817
5847,0.15424227714538574,7673736
5879,0.11372841075062752,7663020
7269,0.2304535910487175,7704423
9975,0.1282719627022743,7710975
8527,0.22030926942825318,7667473
9112,0.1351916916668415,7654510
7973,0.11350972875952721,7687704
11444,0.11783177107572555,7668194
10664,0.1441061295568943,7672904
8481,0.17404078021645547,78660865
11370,0.17261981293559076,78668210
9197,0.14563843756914138,7689520
7229,0.2517717942595482,78661575
9893,0.24404872953891754,7691432
8527,0.1864062249660492,7670808
9290,0.3336875528097153,7707153
5074,0.13594553321599961,7702132
9911,0.1830687940120697,78659973
9992,0.3343927010893822,78661976
6485,0.11043302714824677,7665840
5122,0.23876635432243348,7660495
8366,0.026042569242417813,7659847
11424,0.1556067056953907,7664265
7908,0.26494577825069426,7656418
8594,0.021645828802138566,78662825
6609,0.06125628389418125,7684560
7968,0.3126987248659134,7686961
10369,0.04900022484362125,78656494
7970,0.07973400056362152,7656777
8595,0.10356638804078103,78655405
11399,0.09122578129172325,7674302
9284,0.0726659569889307,7664278
9104,0.22200682908296585,7679008
7845,0.16727252453565597,7681120
7752,0.17082005888223648,78668202
5213,0.18060056492686272,7711837
11428,0.2066141813993454,7689978
9975,0.1838183097541332,7680682
9714,0.24478157013654708,78667021
7220,0.33458703458309175,7678571
9981,0.49546187520027163,78655630
6394,0.47613573968410494,7706277
9333,0.18241290226578713,7655967
8579,0.2788923725485802,7660592
11222,0.10607968047261238,7690804
10738,0.14340754076838494,7687793
9284,0.07728306688368321,7696656
7978,0.24446697682142257,7682514
10641,0.06326888054609299,7710761
9911,0.07368527352809906,7701595
9251,0.2198395922780037,7665057
7912,0.4817104831337929,7684579
7949,0.28296341598033903,7712098
7216,0.1238233532756567,7674299
8501,0.12424822598695755,7687160
11444,0.09689314588904381,7684773
9950,0.34246050119400023,78657345
9935,0.017386214435100557,7668373
6426,0.4784609258174896,78667095
11323,0.15888516828417779,7661486
9340,0.5831889539957047,7691334
9934,0.2195550225675106,7707393
6579,0.06323059238493442,7699844
7784,0.07383550964295864,7698292
9229,0.3363573491573334,78659828
7845,0.1408798225224018,78665404
9190,0.35741443932056427,7657741
7929,0.41742570102214815,7668310
7236,0.06899017691612244,7655280
9345,0.17160940170288086,7659399
4990,0.15847960039973258,7679302
6439,0.3054529294371605,7688512
5662,0.12493399009108544,78660549
5923,0.1783941738307476,7674904
9348,0.22624500393867492,7675935
8703,0.20143416076898574,7690228
11424,0.15157139971852301,78665040
6331,0.1885687828063965,7698391
10656,0.12590606436133384,7688468
5166,0.01735669206827879,7700624
10701,0.13623593002557755,78661442
9924,0.1544940397143364,7700797
5087,0.08264261931180954,7682447
5183,0.16208533719182014,78667268
5165,0.2855067908763885,7690885
11342,0.18768639042973517,7707531
8530,0.5071957856416702,7674831
7220,0.17452942654490472,7688542
10398,0.13596393316984176,7692589
5831,0.05261627286672592,7695525
6536,0.06925539895892144,78655770
9334,0.06514128223061562,7675649
8366,0.057176077738404274,7655477
7845,0.13726599961519242,7664732
8616,0.17910593897104263,7675195
8518,0.45628167390823365,7694907
7151,0.10543613210320472,7667971
5166,0.05191816594451666,7656324
9969,0.14231110364198685,7711678
10008,0.10736077949404717,78661139
8668,0.08325054533779622,78668596
6426,0.30949583649635315,7703590
9855,0.08034859038889408,7689238
7261,0.3031138390302658,7700650
5662,0.09965993687510491,78667330
6632,0.22112720534205438,7711924
7237,0.30464435517787936,7693439
9744,0.07882692627608776,7686868
5087,0.07967007756233216,78664364
9798,0.104173194617033,7693907
6584,0.22704236581921577,7677760
5898,0.10092117711901664,7683449
5847,0.15193450227379798,7682516
9212,0.2810594290494919,7657421
11455,0.12217497825622559,7712496
11410,0.19453004077076913,78668103
8341,0.11314181685447693,78662144
8674,0.0946109987795353,7696259
9856,0.23209069222211837,7671940
8341,0.07788242474198341,7705085
10738,0.16190952062606812,78654615
5097,0.5273749530315399,7699880
5880,0.0885244645178318,7692600
7230,0.09218433015048504,7704841
9856,0.35954931676387786,7696486
4789,0.058457639254629615,78666737
6602,0.05371150784194469,7662343
6440,0.1569584257900715,7662902
9850,0.036783043295145035,7702887
6569,0.07388904616236687,7699790
10711,0.14314514249563218,7665425
7929,0.3073122650384903,7681904
7842,0.1571401983499527,7675140
9935,0.01282498009968549,78663805
7216,0.16117260381579399,7697886
7269,0.35904879719018934,7706571
8614,0.32534028887748717,78660840
7170,0.0731103926897049,78666440
5183,0.16260457634925843,7684459
7254,0.03297880869358778,7664391
8569,0.12284897193312645,7688598
5662,0.1214756801724434,7699718
7916,0.23488617688417435,7706621
7244,0.17807176038622857,7702439
7906,0.2774137228727341,7668546
8580,0.15077168643474578,78656736
8693,0.14062416478991507,7705879
7889,0.20601144582033157,7704577
10766,0.23087250888347627,7702058
5911,0.24088788479566575,78665509
5632,0.12867839857935906,7681016
9345,0.12624498531222345,7683256
6538,0.34975414276123046,7660554
7935,0.015802314318716527,7700951
5838,0.037275042943656446,7709741
9197,0.21734106689691543,7682496
5811,0.2283932238817215,78665317
6407,0.31986399441957475,7675265
5899,0.24725688695907594,7675140
9197,0.27224321365356446,7682326
9865,0.14648086801171303,7680382
11294,0.36784998774528505,7672516
9213,0.16730269119143487,7661909
8685,0.3040654569864273,7658989
11337,0.21363838836550714,7711553
9821,0.13701243251562117,78657121
11261,0.40510913729667664,78654584
6605,0.07513965032994747,78662561
9946,0.21022700071334838,7689445
9891,0.15892161056399345,78657691
8594,0.027364332415163516,7675135
8366,0.05008576605468988,7673007
7206,0.019310305081307887,7697458
10699,0.22088029310107232,78666502
10672,0.1894635245203972,7690208
9284,0.08969994336366653,7682533
6584,0.15051725432276725,7657770
10609,0.4357166588306427,7671086
5856,0.15443882010877133,78659281
