Internship_ID,Is_Shortlisted,Student_ID
9341,0.23776318802074953,7677714
6426,0.3193483173847198,7696418
5812,0.06714917430428394,78666725
10711,0.060788931446996604,7705454
5880,0.08437516680043756,7711946
6414,0.12914707986242843,7690331
7538,0.20374668532474477,7701494
6188,0.1658174235396313,7692492
10758,0.2021772317498019,7712242
9112,0.24150950556000073,78661462
11429,0.1548020496851567,7660519
10711,0.16586917537857188,7657237
8635,0.27547368453307586,78664749
11437,0.0857593136100155,7660111
11261,0.3544931694323366,7659951
5075,0.12946858297243263,7680848
4879,0.0895095885522438,7691935
8702,0.2577783434680014,7704500
7899,0.1451250082141522,7675058
6632,0.26701428795402704,7699420
5149,0.1582289759024526,7660424
10728,0.3648041633674593,7690009
11418,0.1231668591725104,7710937
7811,0.4949017741418246,78663311
6188,0.12713434481485325,78668423
8527,0.051287532407000215,7704695
7238,0.19812228418886663,7706953
6552,0.22241267510887353,7692984
6493,0.039553303711511424,7681120
7855,0.38566701208100174,78662939
6188,0.14492262327761363,78666459
5151,0.20988529240768972,7661095
6283,0.20109615245100226,7706632
11341,0.2725885198197582,7696391
8661,0.232675630766334,78659893
8527,0.049087244720395766,7662376
9339,0.17272784754182352,78666203
9246,0.41244565690105617,7661760
7279,0.08883587299422784,78655118
6561,0.39391377170880637,7691646
5229,0.28049441386804436,7697750
5816,0.2532370661424868,7685068
10643,0.10396143239668826,7660476
11286,0.13448503913188523,7655818
10687,0.14288891528140416,78664664
5783,0.05535844130215771,78662222
8676,0.16139203414772496,7656963
9197,0.07620596785775641,7656533
7288,0.02281803564507176,78663967
6632,0.24686907861268884,7663784
7935,0.023211668988576895,7682820
7670,0.11249237496970278,7684859
10369,0.05036170146089386,7659585
10704,0.3320171957079208,78658558
7563,0.11958079331187586,78662751
6632,0.22640882500870663,78666795
8663,0.16995710018683563,7661817
5847,0.15914160005296724,7673736
5879,0.12384355395580784,7663020
7269,0.2457426748176416,7704423
9975,0.13876607758303486,7710975
8527,0.24019044106205306,7667473
9112,0.14171686632840924,7654510
7973,0.11406595412754651,7687704
11444,0.11531504333922357,7668194
10664,0.14163358238271692,7672904
8481,0.1976219956283317,78660865
11370,0.18564800608790286,78668210
9197,0.14826129917845585,7689520
7229,0.25862986198880455,78661575
9893,0.26330514122139326,7691432
8527,0.19731206534035278,7670808
9290,0.34505540245410177,7707153
5074,0.13314851633752836,7702132
9911,0.20082943933028166,78659973
9992,0.3632771577798959,78661976
6485,0.11223748719376146,7665840
5122,0.23570027410984043,7660495
8366,0.026453743176816993,7659847
11424,0.16631071561891023,7664265
7908,0.2698881792886691,7656418
8594,0.021209565949428716,78662825
6609,0.061112300854627835,7684560
7968,0.31879598434224277,7686961
10369,0.048046718393875795,78656494
7970,0.08709279182959688,7656777
8595,0.10243977847763085,78655405
11399,0.09386529584274148,7674302
9284,0.07649077469652349,7664278
9104,0.2551331048842633,7679008
7845,0.17261553768858762,7681120
7752,0.17058054901885264,78668202
5213,0.19069131920509266,7711837
11428,0.20929662070491095,7689978
9975,0.19827390664228886,7680682
9714,0.2600962938639251,78667021
7220,0.35937667746435514,7678571
9981,0.5033807321570136,78655630
6394,0.5087590103348096,7706277
9333,0.20150334471554468,7655967
8579,0.2808110310092117,7660592
11222,0.11655187300886168,7690804
10738,0.15449970921106412,7687793
9284,0.08172072035458053,7696656
7978,0.242738711332733,7682514
10641,0.0662837931954048,7710761
9911,0.07829797810903102,7701595
9251,0.22623471198208406,7665057
7912,0.4985943102159284,7684579
7949,0.27656558831984346,7712098
7216,0.12862209267349858,7674299
8501,0.13527189086558242,7687160
11444,0.09649053393439813,7684773
9950,0.3483827355594346,78657345
9935,0.018697115226056087,7668373
6426,0.5351597449815635,78667095
11323,0.16549020999308792,7661486
9340,0.5972718346931718,7691334
9934,0.21356725524998077,7707393
6579,0.06618021641491037,7699844
7784,0.07870910435294112,7698292
9229,0.3761404888015805,78659828
7845,0.14410837177525865,78665404
9190,0.39261814516602145,7657741
7929,0.42382231438701806,7668310
7236,0.07101303925568407,7655280
9345,0.1789780331696525,7659399
4990,0.1621732039343227,7679302
6439,0.33774838943824625,7688512
5662,0.12469238416263553,78660549
5923,0.18544243568949628,7674904
9348,0.22929433393207463,7675935
8703,0.2121102313290943,7690228
11424,0.1556977659102642,78665040
6331,0.18708623550154949,7698391
10656,0.13435214850938682,7688468
5166,0.017085059781022597,7700624
10701,0.14546073725729278,78661442
9924,0.1555621246835499,7700797
5087,0.08447765152111197,7682447
5183,0.15741680064323274,78667268
5165,0.29781081790273845,7690885
11342,0.18742090848359194,7707531
8530,0.5211668370348034,7674831
7220,0.18654889817264947,7688542
10398,0.13673168671402064,7692589
5831,0.05414605975376838,7695525
6536,0.07255807099355893,78655770
9334,0.06441731018945576,7675649
8366,0.05877662683978226,7655477
7845,0.13820683775977657,7664732
8616,0.1821663237521143,7675195
8518,0.48157207743688063,7694907
7151,0.11049001456887433,7667971
5166,0.050096525804450114,7656324
9969,0.15413483712031986,7711678
10008,0.11647706911419378,78661139
8668,0.0856794054083752,78668596
6426,0.3430931044889219,7703590
9855,0.08452681487256831,7689238
7261,0.3144741105852705,7700650
5662,0.10678433612440572,78667330
6632,0.21933748777391332,7711924
7237,0.332430887122949,7693439
9744,0.08270288460521084,7686868
5087,0.08211647170172497,78664364
9798,0.10968813542163734,7693907
6584,0.24484931565369622,7677760
5898,0.11179686332065047,7683449
5847,0.16346986437837283,7682516
9212,0.2954406197414254,7657421
11455,0.130600739367532,7712496
11410,0.19620502368518802,78668103
8341,0.11300641897501368,78662144
8674,0.09658883298888352,7696259
9856,0.25605218229420257,7671940
8341,0.07829021552464728,7705085
10738,0.17208004988278405,78654615
5097,0.5313269665295428,7699880
5880,0.08657684682445092,7692600
7230,0.09324488046550841,7704841
9856,0.37180355421521455,7696486
4789,0.06306740363946918,78666737
6602,0.05611257769844749,7662343
6440,0.15989629576603576,7662902
9850,0.03558412631239855,7702887
6569,0.07278160320877126,7699790
10711,0.14199053933900416,7665425
7929,0.31400406334436304,7681904
7842,0.15926663587039167,7675140
9935,0.014387203609733138,78663805
7216,0.16148698182494353,7697886
7269,0.4106129489839077,7706571
8614,0.3218838504498655,78660840
7170,0.07435086364547412,78666440
5183,0.16569923495704478,7684459
7254,0.03395074249132339,7664391
8569,0.12977889337097154,7688598
5662,0.12816693471688212,7699718
7916,0.24894256094188405,7706621
7244,0.1987340348304221,7702439
7906,0.3037039651834604,7668546
8580,0.1521114085908189,78656736
8693,0.15358929478986696,7705879
7889,0.1925146173911564,7704577
10766,0.24667283408569568,7702058
5911,0.23656412706682176,78665509
5632,0.1328355288099159,7681016
9345,0.13194369396477038,7683256
6538,0.36714847102309717,7660554
7935,0.016866056394735072,7700951
5838,0.04046061428828222,7709741
9197,0.2099681995538148,7682496
5811,0.24536371278040336,78665317
6407,0.32592737258383725,7675265
5899,0.2613516943066409,7675140
9197,0.2767343354225159,7682326
9865,0.1573680310244813,7680382
11294,0.33926212111205767,7672516
9213,0.1692153541901798,7661909
8685,0.33087603358608303,7658989
11337,0.21808576355152062,7711553
9821,0.1441620467016191,78657121
11261,0.4140110430211732,78654584
6605,0.07947993388568814,78662561
9946,0.22784758406606587,7689445
9891,0.15820087681214018,78657691
8594,0.025725445279456454,7675135
8366,0.04970231144265695,7673007
7206,0.02056041671188943,7697458
10699,0.2225948368261258,78666502
10672,0.20619646910916672,7690208
9284,0.09368458007659874,7682533
6584,0.16174738526118523,7657770
10609,0.4782075205174359,7671086
5856,0.15307154767892575,78659281
5087,0.14709794519299813,7660846
6345,0.16610866834268428,7663276
6188,0.17647349568253218,7666904
6520,0.18513413925965627,78663311
6569,0.07602158456702125,78655054
5087,0.06315149758349765,78667816
9318,0.24351200409459345,78665511
8567,0.17491138152552377,7687186
5760,0.2049865934252739,7667882
8705,0.2749865044879191,78668400
7911,0.27053995054779634,7660809
9112,0.27511284315224854,7674069
6536,0.0740857586558118,7667746
5038,0.06927773953274344,7668789
5880,0.16072521234100517,7711426
7282,0.5756847996874288,78654534
8588,0.17547763954283613,7703533
5236,0.12923515734686092,78661206
10753,0.3409800617487142,7689249
7230,0.11136911596538443,7682435
9885,0.18618955028553805,7661622
5812,0.05711866819497312,7668053
10484,0.18664040835066276,7667565
8699,0.2997493919459256,78660765
7250,0.32855750920194565,7659938
9236,0.039053159648213875,7670774
7204,0.21496454070237547,7667953
9205,0.21333597388231396,7663647
5853,0.09719324505916148,7677364
9969,0.2820354896603209,7689366
10672,0.17497470680737134,7696091
9243,0.1287743455736023,7695114
10025,0.3304991253126751,7669718
8703,0.21905625849962235,7664329
5924,0.07114689402846677,7661523
5932,0.1908253593020367,7668465
9183,0.13324354842305186,7668222
5749,0.15713626449306806,7668362
5662,0.17626590318074736,7680040
10991,0.04661460452289744,78663468
6415,0.03672923452474854,78668549
6331,0.21983086631153567,7684219
7900,0.14674330393021756,7689644
8609,0.2336244636006428,7682328
10743,0.05092879778056434,7690828
7523,0.12975953185422856,78657821
6473,0.030923350378588746,7674044
11274,0.2961309566551989,7699059
9284,0.08605914171333566,7681406
5087,0.08976972561442492,7681757
5853,0.0529391631608208,7675890
8253,0.093674265064412,7699880
7260,0.022794909311571354,7704611
5211,0.29160055880293706,7700650
5502,0.07347026513663658,7673844
11363,0.14881944142733558,7675140
7279,0.08692036113617095,7685218
5855,0.3646001803874969,7654727
11408,0.3629989196360111,7666735
10428,0.06619374602750848,78666607
5178,0.34184550405000197,78658233
7903,0.08877568515074073,78654392
10428,0.07519222872218852,7669626
11458,0.11715694542184021,7659890
9858,0.16385923697189853,7711035
8682,0.37247615508960963,7701670
7868,0.30943713838403875,7676026
7935,0.03895669029799826,7706974
11361,0.059102878830762526,78655428
7977,0.3251097988495321,7694912
8549,0.2180386570096016,7686903
10428,0.15760810709812428,7680779
10761,0.23309351849510815,7712207
9339,0.32034292954838633,78668400
11329,0.15091971384530717,7671621
9234,0.1056618563627655,7703969
5794,0.22882342528213157,7692124
10046,0.12412414385513827,7694631
7187,0.16334684673583869,7658339
6435,0.3295149223958001,7667548
7230,0.14658758908623096,7690706
7963,0.13315391779849026,7661142
11372,0.2704420686309988,7688838
10369,0.06708758193886642,7659351
11320,0.23991438562671347,7698620
7913,0.10339243562835637,7698060
11437,0.09668024248810429,7677903
9285,0.26246933188853844,7708293
7220,0.2570428668865652,78655658
6985,0.02532935964098821,7670793
6551,0.16345723346778843,78662931
6326,0.05434002523620923,7708249
5908,0.046599460226398985,78661030
6952,0.09280080438676205,78664557
9192,0.11183243417152854,7672274
5213,0.1130058435237769,7703974
5074,0.3395313278834025,7667919
6640,0.05506621865950751,7668472
8272,0.016641146083305962,7673689
11408,0.4882014291394841,7697228
10344,0.2639555175331506,7663647
7897,0.061405021500858394,7671703
5214,0.24179111469424136,7674941
5708,0.30139054884061667,78662235
10640,0.051873845714285514,7661101
5207,0.45676573860825914,7711597
7919,0.17241097179326145,7702719
7919,0.14964031573046338,7690238
5908,0.09963723835507127,7705070
9744,0.09048757263543931,7688676
11057,0.21092679106827938,7690951
11408,0.5492370310786998,7692682
7277,0.16555346423477837,7665878
6568,0.4711958713061882,7654586
5781,0.1976432265431592,7662864
9197,0.41454895904569916,7664134
8654,0.08339331924576651,7671428
7549,0.17892949001581382,7707315
5087,0.0498731116414296,7698200
7177,0.17366488668954735,7679455
6315,0.040360791787335815,7685676
9852,0.1965947837946993,7675491
7637,0.01907228700929519,7667026
10719,0.2674564217934103,7704559
6582,0.09135208567435092,78665711
9876,0.28664238842599316,7676414
10508,0.12355534074884471,7710675
10634,0.08607402563546644,78654683
8530,0.43815096829876765,7698807
6188,0.14845125246454371,7686716
7091,0.23867717157259133,7659663
6471,0.35767596454782924,7684060
9183,0.08679650865777425,7687342
9926,0.39632979138330976,7667380
11346,0.1111991275621183,7681504
7894,0.059637831478859434,7667658
7968,0.4392332083709312,7686067
5183,0.07868398995731364,7697523
9737,0.18166048393556566,78661742
6221,0.14684133442965422,7656905
11441,0.37753874943111887,7669499
9860,0.33778942917332505,7674816
8520,0.06004541967797911,7675991
6412,0.6210789233084881,7688316
10781,0.05679754998422031,7691438
7563,0.09664588443144705,7710161
9964,0.07296709826724096,7695612
9953,0.20453496689146217,7691623
8549,0.07735073960753103,78657482
7894,0.11942163134614628,78668067
7665,0.2497994999406916,7705030
5905,0.2490380793809891,7695829
8471,0.1719007298734152,7694200
9911,0.09394311500656785,78656326
8499,0.05296641086764408,7693116
6629,0.09702284904253301,7668928
9935,0.014497034774994422,7711505
10756,0.08368785945755064,7690565
8569,0.1346660412644798,78661123
5186,0.18697141293549174,7700318
6188,0.13888903729391816,7657936
7885,0.2004638896701914,78667983
7055,0.4790741295525522,7657304
7079,0.5014730220852477,7691879
5760,0.13868249637159435,7668986
5922,0.04179850842465054,7667665
9163,0.06107503639647004,78656893
10535,0.43958388181346836,78662992
7985,0.24327030988805226,7670189
9197,0.13857892319334278,7664113
10019,0.3033381563379909,7687778
11296,0.2667090784239047,7689317
5922,0.053359434143499,7702996
5057,0.2113264172953187,7690695
10742,0.08407888634525465,7711508
6188,0.07594284667548808,7695259
8614,0.36865345846522934,78655829
7885,0.21388293318676224,78667938
9971,0.1293333582275293,7664407
8527,0.09394232685480156,7678490
7193,0.03215599053059564,78664395
8569,0.11165303456060816,7712023
6315,0.09047516268536901,78659760
7845,0.14478904413906013,7660585
10724,0.05155240480872718,7675939
5781,0.096830946529905,7690329
6278,0.4487774834804463,7698814
5144,0.2337242769878922,7691908
7845,0.12323169901741275,7710609
10037,0.16323879268584832,7661096
8613,0.09559384042566473,78668436
7261,0.28555079089872765,7656985
7151,0.13914253405323534,7658806
7935,0.03939952041389365,7696655
7236,0.11905549108078987,78659757
8592,0.3432806560306838,7689373
5783,0.05337417052324975,7711677
10034,0.043357482951868205,78663025
10023,0.251458042616194,7707136
10616,0.09525145384849924,7693465
8683,0.255742322617408,7697219
8471,0.12892302357111915,7676611
5875,0.27184979275320514,7705216
9112,0.1182590673559091,7704604
7150,0.20576514019433295,78655299
9935,0.012884201467545195,7688386
5170,0.2559948413390102,7692385
5908,0.08705003925458048,7666650
7279,0.1664043737248038,7705099
11412,0.2041534257612445,78657239
9981,0.5433663673382816,7669924
7749,0.1008859658286427,7707212
10024,0.24263482082522275,7654943
9948,0.29440963207772286,7666980
5128,0.03898138165897267,7704514
10466,0.030188774702449638,7667265
5913,0.42169065993843663,7660525
10014,0.31256403558181994,7692921
5913,0.40283842138268733,78654807
5150,0.6337998848972899,78668220
5908,0.07847649700375217,7684775
6221,0.07466862436383963,7666662
7206,0.026148942761461843,7667985
11359,0.3067359083981224,7663549
7961,0.3204915314145161,7676996
10588,0.137695074398635,7689234
7903,0.049125955375475865,7664452
9935,0.0178980450216455,7711235
10023,0.20885104568167168,7682628
8706,0.3664401518079367,7712347
7968,0.44474971212220915,7705051
5054,0.19884905354543167,7704812
9856,0.27788419286410015,7682062
6552,0.2665236206759106,7693536
7061,0.33159703266891566,7694478
6605,0.08079130336077826,7685488
5738,0.3504044542077816,7667585
8591,0.1362118222045176,78665009
11444,0.08529711170517135,7689817
6268,0.2291201789496523,7695702
10703,0.27718717895222433,7685256
9946,0.2543179574653958,7677969
11304,0.09013335447532661,7677923
7187,0.09809794637741463,7668388
7916,0.14364436215297743,78668400
8551,0.3412171254465074,7692099
10761,0.22531798193852107,7676886
5928,0.1700632190094753,7666887
7919,0.10795135486871005,78661482
5942,0.15201000002071716,7701785
5907,0.07509924536062913,7675919
6552,0.20308239100557385,7657021
7189,0.20863687706264583,7695804
6435,0.44655792190269994,7679235
5928,0.17872030498629268,7655161
7068,0.1361677340756763,7703477
5779,0.2677187792911674,7681451
6473,0.026603777168995958,7703898
9910,0.9095148856712111,7660406
9197,0.13391199866930645,7667715
7855,0.2953376426841273,7658558
5056,0.20058957318464915,7671428
8569,0.1268219026539362,7690015
10697,0.15148402986201373,78657018
7151,0.17764137795928753,7668024
10679,0.27849108420538177,7660106
11261,0.2598735303996187,7710598
11389,0.13954346748915586,7662866
6345,0.20093153837278033,7654397
10766,0.15677457431726383,7683449
4789,0.03771706640946143,7710043
9946,0.17632502106780354,7704135
11263,0.22455972833615362,7693274
5087,0.08868300805827885,7674211
10690,0.22168343468145893,7696192
5087,0.07936527021398598,7660462
7141,0.06085367322532516,7697101
11355,0.07102489083779581,7685659
5087,0.12273093444379893,78661374
10428,0.07516137084387468,7701302
11389,0.315592920924678,78661094
5220,0.24127600246306619,7670446
7523,0.11128392792786614,78656096
6198,0.33075714119004485,7689818
7288,0.02642544158339274,7712483
4879,0.17184258673227196,7659594
6470,0.044500254914164546,7698934
5879,0.22660260947364752,78668141
8667,0.365835964598439,7711612
10610,0.05433502220802687,7711111
11378,0.11126311594112355,7684874
10735,0.3282937050859134,78659047
10522,0.2632972601823735,7663304
9911,0.1478674388902657,7706710
7903,0.09763814829402802,78661919
8527,0.0699064815518531,7660405
5940,0.3264760207407403,7655580
5770,0.05838962404565378,7672841
7549,0.213716213299018,7656235
10609,0.23639430927056257,7661729
9854,0.3146225487373092,7657226
5187,0.2796836086520643,7711790
7880,0.31228733563061917,78657876
9318,0.21923822583574237,78654457
5165,0.4076261432197961,78655858
10699,0.20715458403708356,78661461
7201,0.3361119822119221,7677660
5923,0.29861574280894165,7711829
5911,0.23487158014015716,7705282
6632,0.19506572901299507,78661026
7855,0.3648545130364823,7679195
5911,0.1634561559038632,7661651
10609,0.2849116257058852,7684851
8356,0.1459981534697793,78663414
9975,0.17207966614853254,7682380
9204,0.18673232701240167,7672358
9029,0.4473169152303175,78655170
7183,0.28822347208405985,7672546
9265,0.9208930957317354,7663878
6590,0.11115917960802715,7661716
11336,0.14735455991869625,78667040
11435,0.07920304904494321,78665248
5164,0.22466198202335472,7689373
9284,0.08723604960536416,7711856
7220,0.42334206266836694,7689570
5087,0.16700273755373374,78657230
6649,0.3853199950492743,7690306
11370,0.1359526140163794,7661516
10761,0.16738088700017242,78655850
6638,0.43170276275186836,7678295
5220,0.17730812850775143,7656457
10661,0.07138281264822141,78663839
7908,0.36670348052274104,7684885
6511,0.16427198478669833,78663569
7282,0.3787445494803515,7675834
9934,0.18102290535289228,7665761
5012,0.1367899537402572,78663092
7151,0.17714872574038582,78661176
8450,0.2704731608295079,78661504
7282,0.5377983359134559,7704797
10632,0.16133425733808315,7659380
9935,0.01389318102251061,7699959
5175,0.059173855168575595,7658549
7255,0.1634078830593463,7699413
11350,0.22088909724445052,7675253
9897,0.2781545367295092,7704833
9197,0.3384461328748501,7684138
9845,0.08280949184388825,78665623
10428,0.11132457386476523,7692651
9132,0.17426134875777996,7668133
10039,0.29241960019776314,7709437
10046,0.2118279858746312,78655798
7233,0.227525098251574,78655988
8560,0.18985256902421965,7705340
5934,0.24451544553718782,7666508
5229,0.13900979094658839,7695861
8272,0.04767142959955064,7662667
10648,0.1178565127786362,7699600
10742,0.1125485353386312,7711279
7851,0.2266590365677169,7704236
8674,0.09620415682255318,7702335
7897,0.10258381902945764,78660916
6188,0.09425965220864976,7710282
6609,0.06738151398797831,7674302
6985,0.019225802651013844,7695855
7222,0.3000057652231418,7676710
10593,0.21846204521529602,7668698
5229,0.2013448539308526,7656131
5032,0.09808148904280228,7674866
7279,0.08144910162935655,7690230
7146,0.3071180061815363,7706605
5632,0.16509032853625036,7696853
9850,0.0579180257039314,7694914
8603,0.19552663568520184,78658136
11172,0.06840424626388333,7667207
7851,0.1520764889590668,7677615
